wine_id,wine_name,winery,year,wine_type,rating,num_reviews,price,country,region,style,style_body,style_acidity,intensity,sweetness,tannin
1167430,Crianza 2020,Fernández de Piérola,2020,Red,4.0,615,11.1,España,Rioja,Rioja Tinto (España),4,3,4.0,1.0,4.5
11514137,Num. IV 2021,Jesus Madrazo,2021,Red,4.2,615,14.99,España,Rioja,Rioja Tinto (España),4,3,4.0,1.0,4.5
3211626,Cantos del Diablo 2023,Daniel Landi Viticultor,2023,Red,4.1,614,79.46,España,Méntrida,Garnacha (España),5,3,5.0,1.0,3.0
1229812,Clos del Portal Tros de Clos 2020,Portal del Priorat,2020,Red,4.3,608,58.13,España,Priorato,Priorat Tinto (España),4,3,5.0,1.0,3.5
6304259,Suañé Tinto Reserva 2020,Alonso & Pedrajo,2020,Red,4.2,608,24.83,España,Rioja,Rioja Tinto (España),4,3,4.0,1.0,4.5
1204299,Rioja 2012,Ysios,2012,Red,4.1,605,29.1,España,Rioja,Rioja Tinto (España),4,3,4.0,1.0,4.5
1172025,Martinet Bru (Garnatxa - Syrah) 2022,Martinet,2022,Red,4.1,604,26.09,España,Priorato,Priorat Tinto (España),4,3,5.0,1.0,3.5
2055561,Tempranillo 2018,Tridente,2018,Red,4.0,604,12.5,España,Castilla y León,Tempranillo (España),4,2,4.5,1.0,4.0
3772025,Alaya Tierra 2022,Atalaya,2022,Red,4.3,604,28.4,España,Almansa,Garnacha (España),5,3,5.0,1.0,3.0
14874,Gran Callejo 2018,Callejo,2018,Red,4.2,603,137.26,España,Ribera del Duero,Ribera del Duero Tinto (España),5,3,4.0,1.0,4.0
6728694,Flor de Matteria 2016,Yaso,2016,Red,4.1,602,12.25,España,Toro,Toro Tinto (España),5,3,4.5,1.0,3.5
15488,Conde de Valdemar Reserva 2017,Bodegas Valdemar,2017,Red,4.0,601,11.99,España,Rioja,Rioja Tinto (España),4,3,4.0,1.0,4.5
5007340,Finca Barqueres Carignan 2019,Tomàs Cusiné,2019,Red,4.1,600,23.7,España,Costers del Segre,Tinto (España),4,3,4.0,1.0,3.0
99328,5 Finques (Fincas) Reserva 2019,Castillo Perelada,2019,Red,4.0,600,12.01,España,Empordà,Tinto (España),4,3,4.0,1.0,3.0
4234703,Rioja Edición Especial Limitada 2021,Dominio de Anza,2021,Red,4.0,599,19.95,España,Rioja,Rioja Tinto (España),4,3,4.0,1.0,4.5
15489,Conde de Valdemar Gran Reserva 2015,Bodegas Valdemar,2015,Red,4.1,599,19.99,España,Rioja,Rioja Tinto (España),4,3,4.0,1.0,4.5
5028328,Maldito 2021,Pablo Vidal - Vinos Con Personalidad,2021,Red,4.0,598,16.47,España,Valdeorras,Tinto (España),4,3,4.0,1.0,3.0
2510756,Reina de los Deseos 2022,Comando G,2022,Red,4.0,598,95.73,España,Madrid,Garnacha (España),5,3,5.0,1.0,3.0
5246537,Caballero Zifar 2021,Zifar,2021,Red,4.2,597,26.23,España,Ribera del Duero,Ribera del Duero Tinto (España),5,3,4.0,1.0,4.0
3721052,Terra Incognita 2019,Bodegas Vilano,2019,Red,4.2,597,32.75,España,Ribera del Duero,Ribera del Duero Tinto (España),5,3,4.0,1.0,4.0
6176024,Perill Noir Carinyena 2019,Clos Lentiscus,2019,Red,4.1,596,18.2,España,Penedès,Tinto (España),4,3,4.0,1.0,3.0
11843234,Amfitrió de l'Empordà 2023,Castillo Perelada,2023,Red,4.0,595,14.95,España,Empordà,Tinto (España),4,3,4.0,1.0,3.0
12360391,Barón de Chirel 2020,Marqués de Riscal,2020,Red,4.3,595,113.85,España,Rioja,Rioja Tinto (España),4,3,4.0,1.0,4.5
1730187,Teófilo Reyes Reserva 1994,Bodegas Reyes,1994,Red,4.3,593,348.0,España,Ribera del Duero,Ribera del Duero Tinto (España),5,3,4.0,1.0,4.0
7086868,Interpretación 2020,Ausàs,2020,Red,4.3,590,45.9,España,Ribera del Duero,Ribera del Duero Tinto (España),5,3,4.0,1.0,4.0
1554114,Varietales Dos Mil 2016,Enate,2016,Red,4.0,585,24.95,España,Somontano,Tinto (España),4,3,4.0,1.0,3.0
1442980,Rumbo al Norte 2022,Comando G,2022,Red,4.4,578,906.86,España,Madrid,Garnacha (España),5,3,5.0,1.0,3.0
79962,Ribera del Duero 2018,Astrales,2018,Red,4.2,576,25.0,España,Ribera del Duero,Ribera del Duero Tinto (España),5,3,4.0,1.0,4.0
1582225,Partida Pedrer 2022,Sara Pérez y René Barbier,2022,Red,4.1,576,32.75,España,Priorato,Priorat Tinto (España),4,3,5.0,1.0,3.5
1619038,Fiel Edición Limitada 2018,Briego,2018,Red,4.2,574,30.8,España,Ribera del Duero,Ribera del Duero Tinto (España),5,3,4.0,1.0,4.0
1570737,Bagús Ribera del Duero 2012,Lopez Cristobal,2012,Red,4.2,573,54.0,España,Ribera del Duero,Ribera del Duero Tinto (España),5,3,4.0,1.0,4.0
5823227,Tabuerniga 2022,Bodega Lanzaga,2022,Red,4.3,573,89.9,España,Rioja,Rioja Tinto (España),4,3,4.0,1.0,4.5
10489363,Tarima Selección Monastrell - Syrah 2024,Volver,2024,Red,4.0,573,6.57,España,Alicante,España Rhône Blend Tinto,5,3,5.0,1.0,4.0
2735037,Orbus 2020,Alta Alella,2020,Red,4.2,573,29.3,España,Alella,Syrah (España),4,3,4.0,1.0,4.0
5630437,Altar 2018,Bodega Otazu,2018,Red,4.3,573,40.45,España,Navarra,Cabernet Sauvignon (España),4,3,5.0,1.0,4.0
6304704,Vendimia Seleccionada 2022,Emilio Moro,2022,Red,4.2,572,29.29,España,Ribera del Duero,Ribera del Duero Tinto (España),5,3,4.0,1.0,4.0
8432124,Viña Monty Reserva Graciano 2019,Montecillo,2019,Red,4.2,572,32.95,España,Rioja,Rioja Tinto (España),4,3,4.0,1.0,4.5
9970527,Cerro del Lobo Syrah 2021,Finca Río Negro,2021,Red,4.2,571,29.75,España,Castilla,Syrah (España),4,3,4.0,1.0,4.0
1530785,Exopto Tinto 2024,Bodegas Exopto,2024,Red,4.1,569,9.15,España,Rioja,Rioja Tinto (España),4,3,4.0,1.0,4.5
5921113,The Artist 2022,Can Axartell,2022,Red,4.2,569,26.95,España,Mallorca,Tinto (España),4,3,4.0,1.0,3.0
97075,Reserva Rioja Tempranillo 2018,Baigorri,2018,Red,4.1,567,21.08,España,Rioja,Rioja Tinto (España),4,3,4.0,1.0,4.5
1672879,Rioja Gran Reserva 2016,Luis Cañas,2016,Red,4.2,565,37.65,España,Rioja,Rioja Tinto (España),4,3,4.0,1.0,4.5
736563,Ribera del Duero Crianza 2021,Viña Sastre,2021,Red,4.1,563,20.9,España,Ribera del Duero,Ribera del Duero Tinto (España),5,3,4.0,1.0,4.0
1368702,Les Pusses Merlot - Syrah 2020,De Muller,2020,Red,4.0,561,16.58,España,Priorato,Priorat Tinto (España),4,3,5.0,1.0,3.5
1498830,Rioja Gran Reserva 2014,Viña Real,2014,Red,4.1,560,53.7,España,Rioja,Rioja Tinto (España),4,3,4.0,1.0,4.5
2424066,24 Barricas Syrah Barrica 2024,Corcovo - Megía e Hijos,2024,Red,4.0,559,11.25,España,Valdepeñas,Syrah (España),4,3,4.0,1.0,4.0
83825,Els Pics 2021,Bodegas Mas Alta,2021,Red,4.1,558,31.95,España,Priorato,Priorat Tinto (España),4,3,5.0,1.0,3.5
6986827,Calzadas de Aradon 2020,Bodegas Aradon,2020,Red,4.0,556,9.44,España,Rioja,Rioja Tinto (España),4,3,4.0,1.0,4.5
1215843,Flor de Silos Ribera del Duero 2016,Cillar de Silos,2016,Red,4.0,555,44.5,España,Ribera del Duero,Ribera del Duero Tinto (España),5,3,4.0,1.0,4.0
10929723,Ahari 2023,Oxer Wines,2023,Red,4.2,553,37.7,España,Rioja,Rioja Tinto (España),4,3,4.0,1.0,4.5
10922215,Viñas Viejas 2020,La Vicalanda,2020,Red,4.1,551,18.85,España,Rioja,Rioja Tinto (España),4,3,4.0,1.0,4.5
1278100,Empordà Reserva Especial Don Miguel Mateu 2020,Castillo Perelada,2020,Red,4.1,549,18.98,España,Empordà,Tinto (España),4,3,4.0,1.0,3.0
6111381,Finca La Quintanilla 2021,Baigorri,2021,Red,4.0,546,35.86,España,Rioja,Rioja Tinto (España),4,3,4.0,1.0,4.5
86344,Murua Reserva 2016,Murua,2016,Red,4.1,544,17.6,España,Rioja,Rioja Tinto (España),4,3,4.0,1.0,4.5
5295932,Dominio del Pidio 2021,Cillar de Silos,2021,Red,4.3,544,51.9,España,Ribera del Duero,Ribera del Duero Tinto (España),5,3,4.0,1.0,4.0
1509085,La Pasada Rioja 2021,Paisajes,2021,Red,4.0,542,29.5,España,Rioja,Rioja Tinto (España),4,3,4.0,1.0,4.5
10366851,La Colorada 2021,Lopez Cristobal,2021,Red,4.1,541,18.45,España,Ribera del Duero,Ribera del Duero Tinto (España),5,3,4.0,1.0,4.0
51634,Lautus 2016,Guelbenzu,2016,Red,4.0,540,25.0,España,Ribera del Queiles,Tinto (España),4,3,4.0,1.0,3.0
1150730,Gran Cruor 2021,Casa Gran del Siurana,2021,Red,4.2,538,52.0,España,Priorato,Priorat Tinto (España),4,3,5.0,1.0,3.5
78772,Reserva Privada Rioja 2017,Marques de Vargas,2017,Red,4.3,535,59.5,España,Rioja,Rioja Tinto (España),4,3,4.0,1.0,4.5
21211,Toro Crianza 2020,Bodega Elias Mora,2020,Red,4.0,535,12.65,España,Toro,Toro Tinto (España),5,3,4.5,1.0,3.5
22141,Rioja Reserva 2017,Altanza,2017,Red,4.0,535,17.69,España,Rioja,Rioja Tinto (España),4,3,4.0,1.0,4.5
1140759,Pieros Reserva 2016,Tilenus,2016,Red,4.2,531,33.9,España,Bierzo,Mencia (España),3,3,3.5,1.0,3.0
1207094,Altos de Corral Single Estate Reserva 2017,Bodegas Corral - Don Jacobo,2017,Red,4.1,530,39.4,España,Rioja,Rioja Tinto (España),4,3,4.0,1.0,4.5
2184260,César Lucendo A. 2022,Selección Lucendo,2022,Red,4.3,530,21.9,España,Castilla,Tinto (España),4,3,4.0,1.0,3.0
7506859,Roble Garnacha Tintorera 2024,Rupestre de Alpera,2024,Red,4.1,530,6.5,España,Almansa,Tinto (España),4,3,4.0,1.0,3.0
6910171,Unanimous 'Finca la Tejera' 2022,Tres Piedras,2022,Red,4.4,529,44.95,España,Ribera del Duero,Ribera del Duero Tinto (España),5,3,4.0,1.0,4.0
6739432,El Sequé 2020,Bodegas El Sequé,2020,Red,4.2,525,69.52,España,Alicante,Monastrell (España),5,3,3.5,1.0,4.5
1142267,Villa de Corullón Bierzo 2021,Descendientes de J. Palacios,2021,Red,4.1,524,42.89,España,Bierzo,Mencia (España),3,3,3.5,1.0,3.0
2063980,Ángeles de Amaren Tempranillo - Graciano 2019,Bodegas Amaren,2019,Red,4.1,524,19.6,España,Rioja,Rioja Tinto (España),4,3,4.0,1.0,4.5
7177726,Origen de Resalte 2018,Resalte,2018,Red,4.1,524,32.4,España,Ribera del Duero,Ribera del Duero Tinto (España),5,3,4.0,1.0,4.0
4539790,El Jaral 2018,Barcolobo,2018,Red,4.1,521,43.2,España,Castilla y León,Tinto (España),4,3,4.0,1.0,3.0
1428595,Antonio Moral 2022,Moral Diez,2022,Red,4.1,517,15.13,España,Ribera del Duero,Ribera del Duero Tinto (España),5,3,4.0,1.0,4.0
1182136,Finca Monasterio Rioja 2021,Baron de Ley,2021,Red,4.1,517,21.8,España,Rioja,Rioja Tinto (España),4,3,4.0,1.0,4.5
2914174,Selección Monovarietal Garnacha 2022,Vizcarra,2022,Red,4.0,515,23.3,España,Castilla y León,Garnacha (España),5,3,5.0,1.0,3.0
9837294,Senderos de UKAN 2019,Ukan,2019,Red,4.1,513,21.5,España,Rioja Alavesa,Rioja Tinto (España),4,3,4.0,1.0,4.5
5756995,Summa Edición Limitada 2024,Portia,2024,Red,4.4,513,71.0,España,Ribera del Duero,Ribera del Duero Tinto (España),5,3,4.0,1.0,4.0
2067413,Reserva Privada 2018,Macià Batle,2018,Red,4.1,512,24.02,España,Binissalem-Mallorca,Tinto (España),4,3,4.0,1.0,3.0
5509320,El Ribazo Rioja 2018,Valserrano,2018,Red,4.1,511,23.95,España,Rioja,Rioja Tinto (España),4,3,4.0,1.0,4.5
8837362,Tinto 2023,Bodegas Ponce,2023,Red,4.0,510,40.0,España,Manchuela,Tinto (España),4,3,4.0,1.0,3.0
1513332,Pañofino 2022,Torre de Barreda,2022,Red,4.0,509,18.33,España,Castilla,Tempranillo (España),4,2,4.5,1.0,4.0
9573227,Clar del Bosc 2022,Familia Gil,2022,Red,4.3,504,38.5,España,Priorato,Priorat Tinto (España),4,3,5.0,1.0,3.5
1244399,Gran Reserva 2017,Leza García,2017,Red,4.1,504,22.5,España,Rioja,Rioja Tinto (España),4,3,4.0,1.0,4.5
14895,Reserva 2018,Muruve,2018,Red,4.0,503,11.75,España,Toro,Toro Tinto (España),5,3,4.5,1.0,3.5
1503752,Alto de la Caseta 2019,Viña Pomal,2019,Red,4.3,502,84.9,España,Rioja,Rioja Tinto (España),4,3,4.0,1.0,4.5
9224629,Ribera del Duero Tinto Fino 2023,Cuentaviñas,2023,Red,4.3,501,42.9,España,Ribera del Duero,Ribera del Duero Tinto (España),5,3,4.0,1.0,4.0
7224538,Terrum 2022,Can Axartell,2022,Red,4.0,498,22.95,España,Mallorca,Tinto (España),4,3,4.0,1.0,3.0
1135848,200 Monges Rioja Reserva 2014,Vinícola Real,2014,Red,4.3,498,44.9,España,Rioja,Rioja Tinto (España),4,3,4.0,1.0,4.5
7709859,D’Origen P9 Cabernet Sauvignon 2021,Can Bas,2021,Red,4.0,498,17.7,España,Penedès,Cabernet Sauvignon (España),4,3,5.0,1.0,4.0
2268061,Excellens Cuvée Especial 2020,Bodegas Marqués de Cáceres,2020,Red,4.0,495,10.9,España,Rioja,Rioja Tinto (España),4,3,4.0,1.0,4.5
3805827,Bobal 2020,Mikaela,2020,Red,4.1,495,25.9,España,Castilla,Tinto (España),4,3,4.0,1.0,3.0
2033277,Valtuille La Cova de la Raposa 2021,Castro Ventosa,2021,Red,4.1,493,43.9,España,Bierzo,Mencia (España),3,3,3.5,1.0,3.0
6799259,Finca Butaros Vinya Centenària 2019,Mas Llunes,2019,Red,4.4,493,37.11,España,Empordà,Tinto (España),4,3,4.0,1.0,3.0
5982772,Rubatos 2021,La Niña de Cuenca,2021,Red,4.1,492,16.45,España,Manchuela,Tinto (España),4,3,4.0,1.0,3.0
1126523,Les Crestes 2023,Mas Doix,2023,Red,4.1,491,21.26,España,Priorato,Priorat Tinto (España),4,3,5.0,1.0,3.5
8119399,Bourbon Barrel Aged Cabernet Sauvignon 2021,Castillo de Aresan,2021,Red,4.0,491,11.89,España,Vino de España,Cabernet Sauvignon (España),4,3,5.0,1.0,4.0
12358479,Un Sueño En Las Alturas 2020,Pago de Los Capellanes,2020,Red,4.4,491,53.84,España,Ribera del Duero,Ribera del Duero Tinto (España),5,3,4.0,1.0,4.0
1836013,Altrejo Vendimia Seleccionada 2022,Cid Bermúdez,2022,Red,4.0,489,13.8,España,Ribera del Duero,Ribera del Duero Tinto (España),5,3,4.0,1.0,4.0
8468942,Siós Nature Syrah 2024,Costers del Sió,2024,Red,4.0,485,14.0,España,Costers del Segre,Syrah (España),4,3,4.0,1.0,4.0
9501881,Selección Tinto 2021,Latarce,2021,Red,4.3,484,40.0,España,Toro,Toro Tinto (España),5,3,4.5,1.0,3.5
76322,Mayor De Ondarre Rioja Reserva 2018,Ondarre,2018,Red,4.0,484,25.0,España,Rioja,Rioja Tinto (España),4,3,4.0,1.0,4.5
10238917,La Viña de Amaya Viñas Viejas 2021,Rodríguez Sanzo,2021,Red,4.0,481,13.41,España,Toro,Toro Tinto (España),5,3,4.5,1.0,3.5
2918634,Ribera del Duero Crianza 2021,Cillar de Silos,2021,Red,4.1,477,18.9,España,Ribera del Duero,Ribera del Duero Tinto (España),5,3,4.0,1.0,4.0
6207800,Buxus de les Aubagues 2023,Xavi Pallejà,2023,Red,4.1,473,23.5,España,Priorato,Priorat Tinto (España),4,3,5.0,1.0,3.5
2931753,Guardaviñas 2023,Abel Mendoza Monge,2023,Red,4.0,470,32.45,España,Rioja,Rioja Tinto (España),4,3,4.0,1.0,4.5
11621841,El Espino 2020,Áster,2020,Red,4.2,464,33.9,España,Ribera del Duero,Ribera del Duero Tinto (España),5,3,4.0,1.0,4.0
1298070,Red Blend 2018,Finca Río Negro,2018,Red,4.0,460,15.6,España,Castilla,Tinto (España),4,3,4.0,1.0,3.0
5796944,OS Cantals 2022,Cuevas de Arom,2022,Red,4.1,459,42.5,España,Campo de Borja,Garnacha (España),5,3,5.0,1.0,3.0
10637475,Valtuille Vino de Villa 2023,Raúl Pérez,2023,Red,4.0,455,15.5,España,Bierzo,Tinto (España),4,3,4.0,1.0,3.0
6755946,Phoenix 2019,Bodegas Quinta de Aves,2019,Red,4.1,454,18.8,España,Castilla,Tempranillo (España),4,2,4.5,1.0,4.0
2040817,El Sender 2021,Lafou,2021,Red,4.0,451,12.5,España,Terra Alta,Tinto (España),4,3,4.0,1.0,3.0
2674577,Albahra 2023,Envínate,2023,Red,4.0,450,15.0,España,Castilla,Tinto (España),4,3,4.0,1.0,3.0
11858976,El Pacto De Cárdenas Ojo Gallo 2023,El Pacto,2023,Red,4.0,449,19.45,España,Rioja,Rioja Tinto (España),4,3,4.0,1.0,4.5
5006952,Perezoso Tinto 2021,Bodega Gonzalo Beltrán,2021,Red,4.1,449,14.85,España,Málaga,Syrah (España),4,3,4.0,1.0,4.0
9442445,Finca La Canoca 2023,Baigorri,2023,Red,4.0,449,21.15,España,Rioja,Rioja Tinto (España),4,3,4.0,1.0,4.5
11669274,Tinto 2023,Paxaro Tolo,2023,Red,4.1,448,23.44,España,Ribeira Sacra,Mencia (España),3,3,3.5,1.0,3.0
6123141,Tinácula X 2024,Las Calzadas,2024,Red,4.0,448,12.5,España,Ribera del Júcar,Tinto (España),4,3,4.0,1.0,3.0
1176493,Desierto 2022,Azul y Garanza,2022,Red,4.0,448,33.75,España,Navarra,Cabernet Sauvignon (España),4,3,5.0,1.0,4.0
6024196,La Felisa 2022,Emilio Moro,2022,Red,4.1,446,29.65,España,Ribera del Duero,Ribera del Duero Tinto (España),5,3,4.0,1.0,4.0
2309741,Artazu Pasos de San Martín Garnacha 2016,Artadi,2016,Red,4.1,445,38.2,España,Vino de España,Garnacha (España),5,3,5.0,1.0,3.0
4081550,Nexus + (Plus) 2019,Bodegas Nexus,2019,Red,4.2,444,36.9,España,Ribera del Duero,Ribera del Duero Tinto (España),5,3,4.0,1.0,4.0
8979449,Vi Fi de Masia Tinto 2022,L'Enclòs de Peralba,2022,Red,4.0,443,17.2,España,Penedès,Tinto (España),4,3,4.0,1.0,3.0
7703059,Dulas Tinto Barrica 2024,Lagar de la Salud,2024,Red,4.2,440,16.0,España,Montilla-Moriles,Cabernet Sauvignon (España),4,3,5.0,1.0,4.0
1139122,Reserva 2015,Viña Pedrosa,2015,Red,4.2,439,76.0,España,Ribera del Duero,Ribera del Duero Tinto (España),5,3,4.0,1.0,4.0
4569755,el Origen 2023,Prieto Pariente,2023,Red,4.1,439,31.9,España,Castilla y León,Tinto (España),4,3,4.0,1.0,3.0
1142303,Tinto 2015,Conde de Los Andes,2015,Red,4.0,439,120.0,España,Rioja,Rioja Tinto (España),4,3,4.0,1.0,4.5
7292123,Tadeo Tinaja 2020,Los Aguilares,2020,Red,4.3,438,56.5,España,Sierras de Málaga,Tinto (España),4,3,4.0,1.0,3.0
6438949,Xtréme Ecológico Crianza 2018,Lan,2018,Red,4.1,437,15.06,España,Rioja,Rioja Tinto (España),4,3,4.0,1.0,4.5
9894859,Camino A Pardos Garnacha Viñas Viejas 80 Old Vines 2023,Vinos Divertidos,2023,Red,4.1,436,12.9,España,Calatayud,Garnacha (España),5,3,5.0,1.0,3.0
49744,Viñas de Gain 2021,Artadi,2021,Red,4.1,435,25.92,España,Vino de España,Tempranillo (España),4,2,4.5,1.0,4.0
3793508,Gran Reserva Rioja 2016,Marques de Vargas,2016,Red,4.3,433,42.2,España,Rioja,Rioja Tinto (España),4,3,4.0,1.0,4.5
5475247,Lualma 2022,Barahonda,2022,Red,4.2,429,23.25,España,Yecla,Tinto (España),4,3,4.0,1.0,3.0
1538304,Cadac 2012,Martín Faixó,2012,Red,4.1,428,30.55,España,Empordà,Tinto (España),4,3,4.0,1.0,3.0
1964583,Garnatxa 2021,Cims de Porrera,2021,Red,4.1,426,59.82,España,Priorato,Priorat Tinto (España),4,3,5.0,1.0,3.5
10397513,CM Crianza 2019,Matarromera,2019,Red,4.2,426,33.4,España,Rioja,Rioja Tinto (España),4,3,4.0,1.0,4.5
9568319,Los Losares Monastrell 2021,Bodegas Piqueras,2021,Red,4.0,423,14.75,España,Almansa,Monastrell (España),5,3,3.5,1.0,4.5
13469,Absis 2021,Parés Baltà,2021,Red,4.4,422,78.7,España,Penedès,Tinto (España),4,3,4.0,1.0,3.0
6858808,MXI Selección de Barricas 2020,Tinto Pesquera,2020,Red,4.1,422,23.9,España,Ribera del Duero,Ribera del Duero Tinto (España),5,3,4.0,1.0,4.0
1585046,Inés 2021,Vizcarra,2021,Red,4.3,421,61.95,España,Ribera del Duero,Ribera del Duero Tinto (España),5,3,4.0,1.0,4.0
1820071,Viñas Viejas de La Propiedad 2021,Palacios Remondo,2021,Red,4.1,419,27.9,España,Rioja,Rioja Tinto (España),4,3,4.0,1.0,4.5
8803139,Alicante Bouschet by Tarima 2018,Volver,2018,Red,4.1,414,17.15,España,Alicante,Tinto (España),4,3,4.0,1.0,3.0
3746666,Vespres 2022,Josep Grau Viticultor,2022,Red,4.0,414,15.25,España,Montsant,Montsant Tinto (España),4,3,4.5,1.0,3.5
4120596,Rioja B70 2021,Baigorri,2021,Red,4.3,414,123.9,España,Rioja,Rioja Tinto (España),4,3,4.0,1.0,4.5
1138069,Prior 2021,Scala Dei,2021,Red,4.1,413,23.0,España,Priorato,Priorat Tinto (España),4,3,5.0,1.0,3.5
11003635,Tinto 2019,Kolor,2019,Red,4.0,412,36.25,España,Bierzo,Mencia (España),3,3,3.5,1.0,3.0
23506,Salanques 2021,Mas Doix,2021,Red,4.1,412,43.95,España,Priorato,Priorat Tinto (España),4,3,5.0,1.0,3.5
9216680,Tierra Alta de 2 Cotas Reserva 2017,Bodegas Valduero,2017,Red,4.3,410,38.6,España,Ribera del Duero,Ribera del Duero Tinto (España),5,3,4.0,1.0,4.0
5972698,Ribera del Duero Reserva 2016,Cruz de Alba,2016,Red,4.1,410,29.9,España,Ribera del Duero,Ribera del Duero Tinto (España),5,3,4.0,1.0,4.0
6893575,Naluar Tinto 2021,Bodegas Naluar & Acediano,2021,Red,4.0,409,19.36,España,Ribera del Duero,Ribera del Duero Tinto (España),5,3,4.0,1.0,4.0
1713162,Clavis Viñedo Pico Garbanzo 2016,Finca Antigua,2016,Red,4.0,409,38.9,España,La Mancha,Tinto (España),4,3,4.0,1.0,3.0
12496152,Doble M 2020,Dominio de Calogía,2020,Red,4.2,408,36.9,España,Ribera del Duero,Ribera del Duero Tinto (España),5,3,4.0,1.0,4.0
1189733,Aspriu Tinto 2015,Pardas,2015,Red,4.1,406,42.9,España,Penedès,Tinto (España),4,3,4.0,1.0,3.0
5272397,Finca el Rapolao 2024,Dominio de Anza,2024,Red,4.1,406,49.25,España,Bierzo,Mencia (España),3,3,3.5,1.0,3.0
11081310,Finca el Serrano Monastrell 2023,Murviedro,2023,Red,4.0,401,12.5,España,Valencia,Monastrell (España),5,3,3.5,1.0,4.5
75016,Ribera del Duero 2019,Alonso del Yerro,2019,Red,4.1,401,26.56,España,Ribera del Duero,Ribera del Duero Tinto (España),5,3,4.0,1.0,4.0
5985381,La Estrada Tinto 2022,Bodega Lanzaga,2022,Red,4.3,401,92.15,España,Rioja,Rioja Tinto (España),4,3,4.0,1.0,4.5
5746037,Fondillón Estés Donde Estés 1996,Monóvar,1996,Red,4.3,400,74.0,España,Alicante,Monastrell (España),5,3,3.5,1.0,4.5
8550208,Lalomba Finca Valhonta 2019,Ramón Bilbao,2019,Red,4.3,398,78.0,España,Rioja,Rioja Tinto (España),4,3,4.0,1.0,4.5
5172158,GS Terces 2021,Estones,2021,Red,4.0,397,21.2,España,Montsant,Montsant Tinto (España),4,3,4.5,1.0,3.5
5574917,La Font Voltada 2018,Abadia de Poblet,2018,Red,4.1,395,29.9,España,Conca de Barberà,Tinto (España),4,3,4.0,1.0,3.0
8144154,Kikiriki Black 2020,Clos Lentiscus,2020,Red,4.0,395,17.95,España,Penedès,Tinto (España),4,3,4.0,1.0,3.0
2875076,El Cordero y las Vírgenes 2019,Fil·loxera,2019,Red,4.1,395,29.0,España,Valencia,Tinto (España),4,3,4.0,1.0,3.0
9678414,O Gran Val Do Avia Tinto 2019,Viña Meín,2019,Red,4.1,393,37.32,España,Ribeiro,Tinto (España),4,3,4.0,1.0,3.0
7693041,Las Alas de Frontonio 2022,Bodegas Frontonio,2022,Red,4.2,393,73.45,España,Valdejalón,Tinto (España),4,3,4.0,1.0,3.0
1171210,Rioja Reserva 2019,VALENCISO,2019,Red,4.0,393,25.9,España,Rioja,Rioja Tinto (España),4,3,4.0,1.0,4.5
74426,Rioja Reserva 2016,Finca Valpiedra,2016,Red,4.1,391,24.9,España,Rioja,Rioja Tinto (España),4,3,4.0,1.0,4.5
9842552,Los Cipreses Grenache - Syrah 2023,Huerto de la Condesa,2023,Red,4.2,390,20.05,España,Sierras de Málaga,España Rhône Blend Tinto,5,3,5.0,1.0,4.0
1300204,Adaro 2022,Pradorey,2022,Red,4.1,388,20.83,España,Ribera del Duero,Ribera del Duero Tinto (España),5,3,4.0,1.0,4.0
6002085,Les Brugueres 2022,Conreria d'Scala Dei,2022,Red,4.1,387,20.74,España,Priorato,Priorat Tinto (España),4,3,5.0,1.0,3.5
13040636,Raza 2021,Carmelo Rodero,2021,Red,4.4,387,40.95,España,Ribera del Duero,Ribera del Duero Tinto (España),5,3,4.0,1.0,4.0
6401250,La Baraja 2019,Bodegas Vilano,2019,Red,4.2,386,31.0,España,Ribera del Duero,Ribera del Duero Tinto (España),5,3,4.0,1.0,4.0
1607666,Artigas 2021,Bodegas Mas Alta,2021,Red,4.2,385,54.95,España,Priorato,Priorat Tinto (España),4,3,5.0,1.0,3.5
12166125,Navatalgordo 2024,Comando G,2024,Red,4.1,385,45.9,España,Madrid,Garnacha (España),5,3,5.0,1.0,3.0
1923921,Garnacha 2021,Anayón,2021,Red,4.0,385,21.0,España,Aragón,Garnacha (España),5,3,5.0,1.0,3.0
1582890,M de Murua 2016,Murua,2016,Red,4.0,384,32.15,España,Rioja,Rioja Tinto (España),4,3,4.0,1.0,4.5
8083908,Lalomba Finca Ladero 2018,Ramón Bilbao,2018,Red,4.3,384,88.0,España,Rioja,Rioja Tinto (España),4,3,4.0,1.0,4.5
1253646,Finca El Otero 2019,Áster,2019,Red,4.3,384,52.9,España,Ribera del Duero,Ribera del Duero Tinto (España),5,3,4.0,1.0,4.0
1505870,Poker de Tempranillos 2019,Encomienda de Cervera,2019,Red,4.0,382,13.5,España,Castilla,Tempranillo (España),4,2,4.5,1.0,4.0
1146404,Chobeo de Peciña 2014,Hermanos Peciña,2014,Red,4.2,377,32.15,España,Rioja,Rioja Tinto (España),4,3,4.0,1.0,4.5
6262044,El Escolladero 2023,Artuke,2023,Red,4.3,375,67.44,España,Rioja,Rioja Tinto (España),4,3,4.0,1.0,4.5
8048744,Barbas de gata 2020,Pago Los Balancines,2020,Red,4.2,375,36.0,España,Extremadura,Garnacha (España),5,3,5.0,1.0,3.0
8425229,Bobal Negro 2022,Vicente Gandía,2022,Red,4.0,374,15.3,España,Utiel-Requena,Tinto (España),4,3,4.0,1.0,3.0
